GEOID,year,name,parent-location,population,poverty-rate,renter-occupied-households,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,eviction-filings,evictions,eviction-rate,eviction-filing-rate,low-flag,imputed,subbed
42035,2001,Clinton County,Pennsylvania,37914,14.19,4039,27.06,411,31064,78000,26.3,97.92,0.5,0.54,0.11,0.4,0.02,0.48,0.04,106,68,1.68,2.62,0,0,0
42035,2002,Clinton County,Pennsylvania,37914,14.19,4080,27.06,411,31064,78000,26.3,97.92,0.5,0.54,0.11,0.4,0.02,0.48,0.04,135,85,2.08,3.31,0,0,0
42035,2003,Clinton County,Pennsylvania,37914,14.19,4120,27.06,411,31064,78000,26.3,97.92,0.5,0.54,0.11,0.4,0.02,0.48,0.04,155,75,1.82,3.76,0,0,0
42035,2004,Clinton County,Pennsylvania,37914,14.19,4161,27.06,411,31064,78000,26.3,97.92,0.5,0.54,0.11,0.4,0.02,0.48,0.04,126,58,1.39,3.03,0,0,0
42035,2005,Clinton County,Pennsylvania,37063,8.61,4202,27.46,595,39198,95800,28.8,95.64,1.69,0.97,0.21,0.84,0,0.65,0.01,136,59,1.4,3.24,0,0,0
42035,2006,Clinton County,Pennsylvania,37063,8.61,4243,27.46,595,39198,95800,28.8,95.64,1.69,0.97,0.21,0.84,0,0.65,0.01,147,98,2.31,3.46,0,0,0
42035,2007,Clinton County,Pennsylvania,37063,8.61,4284,27.46,595,39198,95800,28.8,95.64,1.69,0.97,0.21,0.84,0,0.65,0.01,,,,,0,0,1
42035,2008,Clinton County,Pennsylvania,37063,8.61,4324,27.46,595,39198,95800,28.8,95.64,1.69,0.97,0.21,0.84,0,0.65,0.01,,,,,0,0,1
42035,2009,Clinton County,Pennsylvania,37063,8.61,4365,27.46,595,39198,95800,28.8,95.64,1.69,0.97,0.21,0.84,0,0.65,0.01,,,,,0,0,1
42035,2010,Clinton County,Pennsylvania,39238,10.68,4406,29.08,649,40682,105700,29.2,95.87,1.56,1.11,0.07,0.51,0.04,0.79,0.05,192,99,2.25,4.36,0,0,1
42035,2011,Clinton County,Pennsylvania,39614,11.3,4478,28.7,661,45078,117400,28.3,95.39,1.38,1.33,0.11,0.53,0.03,1.23,0.01,232,154,3.44,5.18,0,0,1
42035,2012,Clinton County,Pennsylvania,39614,11.3,4550,28.7,661,45078,117400,28.3,95.39,1.38,1.33,0.11,0.53,0.03,1.23,0.01,217,129,2.84,4.77,0,0,1
42035,2013,Clinton County,Pennsylvania,39614,11.3,4622,28.7,661,45078,117400,28.3,95.39,1.38,1.33,0.11,0.53,0.03,1.23,0.01,233,113,2.45,5.04,0,0,1
42035,2014,Clinton County,Pennsylvania,39614,11.3,4693,28.7,661,45078,117400,28.3,95.39,1.38,1.33,0.11,0.53,0.03,1.23,0.01,208,103,2.19,4.43,0,0,1
42035,2015,Clinton County,Pennsylvania,39614,11.3,4765,28.7,661,45078,117400,28.3,95.39,1.38,1.33,0.11,0.53,0.03,1.23,0.01,230,79,1.66,4.83,0,0,1
42035,2016,Clinton County,Pennsylvania,39614,11.3,4837,28.7,661,45078,117400,28.3,95.39,1.38,1.33,0.11,0.53,0.03,1.23,0.01,143,56,1.16,2.96,1,0,1
42037,2000,Columbia County,Pennsylvania,64151,13.09,6885,27.63,448,34094,87300,25.1,97.07,0.75,0.95,0.13,0.52,0.02,0.51,0.05,165,105,1.53,2.4,0,0,0
42037,2001,Columbia County,Pennsylvania,64151,13.09,7006,27.63,448,34094,87300,25.1,97.07,0.75,0.95,0.13,0.52,0.02,0.51,0.05,182,125,1.78,2.6,0,0,0
42037,2002,Columbia County,Pennsylvania,64151,13.09,7126,27.63,448,34094,87300,25.1,97.07,0.75,0.95,0.13,0.52,0.02,0.51,0.05,200,145,2.03,2.81,0,0,0
42037,2003,Columbia County,Pennsylvania,64151,13.09,7247,27.63,448,34094,87300,25.1,97.07,0.75,0.95,0.13,0.52,0.02,0.51,0.05,220,157,2.17,3.04,0,0,0
42037,2004,Columbia County,Pennsylvania,64151,13.09,7368,27.63,448,34094,87300,25.1,97.07,0.75,0.95,0.13,0.52,0.02,0.51,0.05,210,148,2.01,2.85,0,0,0
42037,2005,Columbia County,Pennsylvania,64837,7.02,7489,28.27,589,41613,114300,28.6,95.73,1,1.7,0.21,0.66,0,0.64,0.08,261,134,1.79,3.49,0,0,0
42037,2006,Columbia County,Pennsylvania,64837,7.02,7609,28.27,589,41613,114300,28.6,95.73,1,1.7,0.21,0.66,0,0.64,0.08,267,197,2.59,3.51,0,0,0
42037,2007,Columbia County,Pennsylvania,64837,7.02,7730,28.27,589,41613,114300,28.6,95.73,1,1.7,0.21,0.66,0,0.64,0.08,132,107,1.38,1.71,1,0,1
42037,2008,Columbia County,Pennsylvania,64837,7.02,7851,28.27,589,41613,114300,28.6,95.73,1,1.7,0.21,0.66,0,0.64,0.08,142,107,1.36,1.81,1,0,1
42037,2009,Columbia County,Pennsylvania,64837,7.02,7971,28.27,589,41613,114300,28.6,95.73,1,1.7,0.21,0.66,0,0.64,0.08,254,154,1.93,3.19,0,0,1
42037,2010,Columbia County,Pennsylvania,67295,8.19,8092,30.56,666,44680,134700,29.5,94.36,1.77,2,0.08,0.81,0.02,0.89,0.06,242,171,2.11,2.99,0,0,1
42037,2011,Columbia County,Pennsylvania,66912,8.46,8204,29.56,707,45374,140600,31.7,93.65,1.82,2.46,0.15,1.19,0.02,0.71,0.02,316,231,2.82,3.85,0,0,1
42037,2012,Columbia County,Pennsylvania,66912,8.46,8315,29.56,707,45374,140600,31.7,93.65,1.82,2.46,0.15,1.19,0.02,0.71,0.02,359,228,2.74,4.32,0,0,1
42037,2013,Columbia County,Pennsylvania,66912,8.46,8427,29.56,707,45374,140600,31.7,93.65,1.82,2.46,0.15,1.19,0.02,0.71,0.02,342,112,1.33,4.06,0,0,1
42037,2014,Columbia County,Pennsylvania,66912,8.46,8539,29.56,707,45374,140600,31.7,93.65,1.82,2.46,0.15,1.19,0.02,0.71,0.02,359,95,1.11,4.2,0,0,1
42037,2015,Columbia County,Pennsylvania,66912,8.46,8650,29.56,707,45374,140600,31.7,93.65,1.82,2.46,0.15,1.19,0.02,0.71,0.02,522,155,1.79,6.03,0,0,1
42037,2016,Columbia County,Pennsylvania,66912,8.46,8762,29.56,707,45374,140600,31.7,93.65,1.82,2.46,0.15,1.19,0.02,0.71,0.02,359,107,1.22,4.1,1,0,1
42039,2000,Crawford County,Pennsylvania,90366,12.77,8488,24.48,406,33560,72800,24.1,96.57,1.58,0.59,0.19,0.28,0.02,0.71,0.05,234,151,1.78,2.76,0,0,0
42039,2001,Crawford County,Pennsylvania,90366,12.77,8560,24.48,406,33560,72800,24.1,96.57,1.58,0.59,0.19,0.28,0.02,0.71,0.05,216,176,2.06,2.52,0,0,0
42039,2002,Crawford County,Pennsylvania,90366,12.77,8633,24.48,406,33560,72800,24.1,96.57,1.58,0.59,0.19,0.28,0.02,0.71,0.05,210,160,1.85,2.43,0,0,0
42039,2003,Crawford County,Pennsylvania,90366,12.77,8705,24.48,406,33560,72800,24.1,96.57,1.58,0.59,0.19,0.28,0.02,0.71,0.05,237,159,1.83,2.72,0,0,0
42039,2004,Crawford County,Pennsylvania,90366,12.77,8777,24.48,406,33560,72800,24.1,96.57,1.58,0.59,0.19,0.28,0.02,0.71,0.05,286,207,2.36,3.26,0,0,0
42039,2005,Crawford County,Pennsylvania,88810,11.05,8850,25.35,550,38469,95100,28.1,95.74,1.78,0.89,0.29,0.4,0.01,0.88,0.03,270,186,2.1,3.05,0,0,0
42039,2006,Crawford County,Pennsylvania,88810,11.05,8922,25.35,550,38469,95100,28.1,95.74,1.78,0.89,0.29,0.4,0.01,0.88,0.03,228,177,1.98,2.56,0,0,0
42039,2007,Crawford County,Pennsylvania,88810,11.05,8995,25.35,550,38469,95100,28.1,95.74,1.78,0.89,0.29,0.4,0.01,0.88,0.03,217,111,1.23,2.41,1,0,1
42039,2008,Crawford County,Pennsylvania,88810,11.05,9067,25.35,550,38469,95100,28.1,95.74,1.78,0.89,0.29,0.4,0.01,0.88,0.03,255,147,1.62,2.81,0,1,1
42039,2009,Crawford County,Pennsylvania,88810,11.05,9140,25.35,550,38469,95100,28.1,95.74,1.78,0.89,0.29,0.4,0.01,0.88,0.03,290,172,1.88,3.17,0,0,1
42039,2010,Crawford County,Pennsylvania,88765,12.94,9212,26.3,585,41664,102700,28.4,95.68,1.69,0.93,0.17,0.45,0.01,1.04,0.03,260,152,1.65,2.82,0,0,1
42039,2011,Crawford County,Pennsylvania,87343,11.1,9319,26.47,619,44579,104800,28.6,95.18,1.77,1.16,0.05,0.47,0.01,1.32,0.03,278,128,1.37,2.98,0,0,1
42039,2012,Crawford County,Pennsylvania,87343,11.1,9426,26.47,619,44579,104800,28.6,95.18,1.77,1.16,0.05,0.47,0.01,1.32,0.03,299,146,1.55,3.17,0,0,1
42039,2013,Crawford County,Pennsylvania,87343,11.1,9534,26.47,619,44579,104800,28.6,95.18,1.77,1.16,0.05,0.47,0.01,1.32,0.03,378,178,1.87,3.96,0,0,1
42039,2014,Crawford County,Pennsylvania,87343,11.1,9641,26.47,619,44579,104800,28.6,95.18,1.77,1.16,0.05,0.47,0.01,1.32,0.03,255,122,1.27,2.65,0,0,1
42039,2015,Crawford County,Pennsylvania,87343,11.1,9748,26.47,619,44579,104800,28.6,95.18,1.77,1.16,0.05,0.47,0.01,1.32,0.03,301,144,1.48,3.09,0,0,1
42039,2016,Crawford County,Pennsylvania,87343,11.1,9855,26.47,619,44579,104800,28.6,95.18,1.77,1.16,0.05,0.47,0.01,1.32,0.03,213,94,0.95,2.16,1,0,1
42041,2000,Cumberland County,Pennsylvania,213674,6.57,22370,26.95,576,46707,120500,23.5,93.57,2.32,1.35,0.12,1.66,0.03,0.87,0.09,891,405,1.81,3.98,0,0,0
42041,2001,Cumberland County,Pennsylvania,213674,6.57,22766,26.95,576,46707,120500,23.5,93.57,2.32,1.35,0.12,1.66,0.03,0.87,0.09,924,432,1.9,4.06,0,0,0
42041,2002,Cumberland County,Pennsylvania,213674,6.57,23163,26.95,576,46707,120500,23.5,93.57,2.32,1.35,0.12,1.66,0.03,0.87,0.09,995,580,2.5,4.3,0,0,0
42041,2003,Cumberland County,Pennsylvania,213674,6.57,23560,26.95,576,46707,120500,23.5,93.57,2.32,1.35,0.12,1.66,0.03,0.87,0.09,1143,640,2.72,4.85,0,0,0
42041,2004,Cumberland County,Pennsylvania,213674,6.57,23957,26.95,576,46707,120500,23.5,93.57,2.32,1.35,0.12,1.66,0.03,0.87,0.09,1290,672,2.81,5.38,0,0,0
42041,2005,Cumberland County,Pennsylvania,227858,3.61,24353,26.76,734,60400,169200,25.2,91.36,2.82,2.12,0.08,2.35,0.01,1.2,0.07,1290,599,2.46,5.3,0,0,0
42041,2006,Cumberland County,Pennsylvania,227858,3.61,24750,26.76,734,60400,169200,25.2,91.36,2.82,2.12,0.08,2.35,0.01,1.2,0.07,1056,638,2.58,4.27,1,0,0
42041,2007,Cumberland County,Pennsylvania,227858,3.61,25147,26.76,734,60400,169200,25.2,91.36,2.82,2.12,0.08,2.35,0.01,1.2,0.07,1496,406,1.61,5.95,0,0,1
42041,2008,Cumberland County,Pennsylvania,227858,3.61,25544,26.76,734,60400,169200,25.2,91.36,2.82,2.12,0.08,2.35,0.01,1.2,0.07,1455,453,1.77,5.7,0,0,1
42041,2009,Cumberland County,Pennsylvania,227858,3.61,25940,26.76,734,60400,169200,25.2,91.36,2.82,2.12,0.08,2.35,0.01,1.2,0.07,1469,420,1.62,5.66,0,0,1
42041,2010,Cumberland County,Pennsylvania,235406,5.24,26337,28.04,823,60883,183500,27,89.43,3.07,2.74,0.12,2.99,0.03,1.53,0.1,1541,445,1.69,5.85,0,0,1
42041,2011,Cumberland County,Pennsylvania,241427,5.63,26913,29.32,886,61820,188400,28.3,87.88,3.32,3.25,0.08,3.36,0,2.02,0.08,1509,402,1.49,5.61,0,0,1
42041,2012,Cumberland County,Pennsylvania,241427,5.63,27488,29.32,886,61820,188400,28.3,87.88,3.32,3.25,0.08,3.36,0,2.02,0.08,1539,379,1.38,5.6,0,0,1
42041,2013,Cumberland County,Pennsylvania,241427,5.63,28064,29.32,886,61820,188400,28.3,87.88,3.32,3.25,0.08,3.36,0,2.02,0.08,1675,406,1.45,5.97,0,0,1
42041,2014,Cumberland County,Pennsylvania,241427,5.63,28640,29.32,886,61820,188400,28.3,87.88,3.32,3.25,0.08,3.36,0,2.02,0.08,1693,360,1.26,5.91,0,0,1
42041,2015,Cumberland County,Pennsylvania,241427,5.63,29215,29.32,886,61820,188400,28.3,87.88,3.32,3.25,0.08,3.36,0,2.02,0.08,1612,322,1.1,5.52,0,0,1
42041,2016,Cumberland County,Pennsylvania,241427,5.63,29791,29.32,886,61820,188400,28.3,87.88,3.32,3.25,0.08,3.36,0,2.02,0.08,1262,217,0.73,4.24,1,0,1
42043,2000,Dauphin County,Pennsylvania,251798,9.66,35531,34.61,557,41507,99900,23.6,75.6,16.56,4.13,0.14,1.95,0.02,1.46,0.14,4821,2105,5.92,13.57,0,0,0
42043,2001,Dauphin County,Pennsylvania,251798,9.66,35872,34.61,557,41507,99900,23.6,75.6,16.56,4.13,0.14,1.95,0.02,1.46,0.14,4804,2318,6.46,13.39,0,0,0
42043,2002,Dauphin County,Pennsylvania,251798,9.66,36214,34.61,557,41507,99900,23.6,75.6,16.56,4.13,0.14,1.95,0.02,1.46,0.14,4957,2374,6.56,13.69,0,0,0
42043,2003,Dauphin County,Pennsylvania,251798,9.66,36555,34.61,557,41507,99900,23.6,75.6,16.56,4.13,0.14,1.95,0.02,1.46,0.14,4851,2527,6.91,13.27,0,0,0
42043,2004,Dauphin County,Pennsylvania,251798,9.66,36896,34.61,557,41507,99900,23.6,75.6,16.56,4.13,0.14,1.95,0.02,1.46,0.14,4674,2252,6.1,12.67,0,0,0
42043,2005,Dauphin County,Pennsylvania,256400,8.33,37238,34.17,735,51559,145800,27.3,73.17,16.37,5.74,0.13,2.46,0.02,1.85,0.28,5176,2159,5.8,13.9,0,0,0
42043,2006,Dauphin County,Pennsylvania,256400,8.33,37579,34.17,735,51559,145800,27.3,73.17,16.37,5.74,0.13,2.46,0.02,1.85,0.28,5506,3092,8.23,14.65,0,0,0
42043,2007,Dauphin County,Pennsylvania,256400,8.33,37920,34.17,735,51559,145800,27.3,73.17,16.37,5.74,0.13,2.46,0.02,1.85,0.28,5323,1283,3.38,14.04,0,0,1
42043,2008,Dauphin County,Pennsylvania,256400,8.33,38261,34.17,735,51559,145800,27.3,73.17,16.37,5.74,0.13,2.46,0.02,1.85,0.28,5624,1291,3.37,14.7,0,0,1
42043,2009,Dauphin County,Pennsylvania,256400,8.33,38603,34.17,735,51559,145800,27.3,73.17,16.37,5.74,0.13,2.46,0.02,1.85,0.28,5839,879,2.28,15.13,0,0,1
42043,2010,Dauphin County,Pennsylvania,268100,9.51,38944,35.26,828,54066,159100,27.7,69.9,17.28,7.01,0.15,3.17,0.02,2.32,0.15,6333,939,2.41,16.26,0,0,1
42043,2011,Dauphin County,Pennsylvania,271094,9.39,39553,36.52,847,53754,159200,28.7,68.41,17.34,7.97,0.11,3.51,0.03,2.48,0.16,6354,1016,2.57,16.06,0,0,1
42043,2012,Dauphin County,Pennsylvania,271094,9.39,40162,36.52,847,53754,159200,28.7,68.41,17.34,7.97,0.11,3.51,0.03,2.48,0.16,6268,1054,2.62,15.61,0,0,1
42043,2013,Dauphin County,Pennsylvania,271094,9.39,40771,36.52,847,53754,159200,28.7,68.41,17.34,7.97,0.11,3.51,0.03,2.48,0.16,6325,1057,2.59,15.51,0,0,1
42043,2014,Dauphin County,Pennsylvania,271094,9.39,41380,36.52,847,53754,159200,28.7,68.41,17.34,7.97,0.11,3.51,0.03,2.48,0.16,6524,1161,2.81,15.77,0,0,1
42043,2015,Dauphin County,Pennsylvania,271094,9.39,41989,36.52,847,53754,159200,28.7,68.41,17.34,7.97,0.11,3.51,0.03,2.48,0.16,6909,1199,2.86,16.45,0,0,1
42043,2016,Dauphin County,Pennsylvania,271094,9.39,42598,36.52,847,53754,159200,28.7,68.41,17.34,7.97,0.11,3.51,0.03,2.48,0.16,4622,839,1.97,10.85,1,0,1
42045,2000,Delaware County,Pennsylvania,550864,7.99,57936,28.08,662,50092,128800,26.3,79.59,14.35,1.52,0.1,3.27,0.02,1.06,0.1,4498,2195,3.79,7.76,0,0,0
42045,2001,Delaware County,Pennsylvania,550864,7.99,58291,28.08,662,50092,128800,26.3,79.59,14.35,1.52,0.1,3.27,0.02,1.06,0.1,4352,2280,3.91,7.47,0,0,0
42045,2002,Delaware County,Pennsylvania,550864,7.99,58646,28.08,662,50092,128800,26.3,79.59,14.35,1.52,0.1,3.27,0.02,1.06,0.1,4371,2112,3.6,7.45,0,0,0
42045,2003,Delaware County,Pennsylvania,550864,7.99,59002,28.08,662,50092,128800,26.3,79.59,14.35,1.52,0.1,3.27,0.02,1.06,0.1,4349,1928,3.27,7.37,0,0,0
42045,2004,Delaware County,Pennsylvania,550864,7.99,59357,28.08,662,50092,128800,26.3,79.59,14.35,1.52,0.1,3.27,0.02,1.06,0.1,4894,2065,3.48,8.25,0,0,0
42045,2005,Delaware County,Pennsylvania,555018,6.76,59712,27.84,881,61605,224400,30.1,74.53,17.66,2.25,0.06,4.34,0.03,1.04,0.1,5470,2109,3.53,9.16,0,0,0
42045,2006,Delaware County,Pennsylvania,555018,6.76,60067,27.84,881,61605,224400,30.1,74.53,17.66,2.25,0.06,4.34,0.03,1.04,0.1,5816,2967,4.94,9.68,0,0,0
42045,2007,Delaware County,Pennsylvania,555018,6.76,60422,27.84,881,61605,224400,30.1,74.53,17.66,2.25,0.06,4.34,0.03,1.04,0.1,5879,3281,5.43,9.73,0,1,1
42045,2008,Delaware County,Pennsylvania,555018,6.76,60778,27.84,881,61605,224400,30.1,74.53,17.66,2.25,0.06,4.34,0.03,1.04,0.1,5928,2187,3.6,9.75,0,1,1
42045,2009,Delaware County,Pennsylvania,555018,6.76,61133,27.84,881,61605,224400,30.1,74.53,17.66,2.25,0.06,4.34,0.03,1.04,0.1,5945,1658,2.71,9.72,0,0,1
42045,2010,Delaware County,Pennsylvania,558979,7.17,61488,29.46,952,64242,236600,32.8,71.1,19.36,2.96,0.12,4.68,0.02,1.63,0.13,6342,1851,3.01,10.31,0,0,1
42045,2011,Delaware County,Pennsylvania,561683,7.5,62322,30.06,983,65123,232700,32.5,69.15,20.28,3.4,0.09,5.05,0.02,1.85,0.16,7315,1808,2.9,11.74,0,0,1
42045,2012,Delaware County,Pennsylvania,561683,7.5,63156,30.06,983,65123,232700,32.5,69.15,20.28,3.4,0.09,5.05,0.02,1.85,0.16,7088,1780,2.82,11.22,0,0,1
42045,2013,Delaware County,Pennsylvania,561683,7.5,63990,30.06,983,65123,232700,32.5,69.15,20.28,3.4,0.09,5.05,0.02,1.85,0.16,7097,1513,2.36,11.09,0,0,1
42045,2014,Delaware County,Pennsylvania,561683,7.5,64823,30.06,983,65123,232700,32.5,69.15,20.28,3.4,0.09,5.05,0.02,1.85,0.16,7123,1453,2.24,10.99,0,0,1
42045,2015,Delaware County,Pennsylvania,561683,7.5,65657,30.06,983,65123,232700,32.5,69.15,20.28,3.4,0.09,5.05,0.02,1.85,0.16,7341,1492,2.27,11.18,0,0,1
42045,2016,Delaware County,Pennsylvania,561683,7.5,66491,30.06,983,65123,232700,32.5,69.15,20.28,3.4,0.09,5.05,0.02,1.85,0.16,5125,1134,1.71,7.71,1,0,1
42047,2000,Elk County,Pennsylvania,35112,7.02,2907,20.58,418,37550,78000,22.3,98.66,0.13,0.4,0.09,0.34,0.04,0.29,0.03,33,26,0.89,1.14,0,0,0
42047,2001,Elk County,Pennsylvania,35112,7.02,2911,20.58,418,37550,78000,22.3,98.66,0.13,0.4,0.09,0.34,0.04,0.29,0.03,27,24,0.82,0.93,0,0,0
42047,2002,Elk County,Pennsylvania,35112,7.02,2914,20.58,418,37550,78000,22.3,98.66,0.13,0.4,0.09,0.34,0.04,0.29,0.03,50,39,1.34,1.72,0,0,0
42047,2003,Elk County,Pennsylvania,35112,7.02,2918,20.58,418,37550,78000,22.3,98.66,0.13,0.4,0.09,0.34,0.04,0.29,0.03,54,34,1.17,1.85,0,0,0
42047,2004,Elk County,Pennsylvania,35112,7.02,2921,20.58,418,37550,78000,22.3,98.66,0.13,0.4,0.09,0.34,0.04,0.29,0.03,46,29,0.99,1.57,0,0,0
42047,2005,Elk County,Pennsylvania,32594,6.59,2925,19.97,528,43077,88900,24.8,98.25,0.15,0.56,0.13,0.37,0.02,0.51,0,58,37,1.26,1.98,0,0,0
42047,2006,Elk County,Pennsylvania,32594,6.59,2929,19.97,528,43077,88900,24.8,98.25,0.15,0.56,0.13,0.37,0.02,0.51,0,59,48,1.64,2.01,0,0,0
42047,2007,Elk County,Pennsylvania,32594,6.59,2932,19.97,528,43077,88900,24.8,98.25,0.15,0.56,0.13,0.37,0.02,0.51,0,24,22,0.75,0.82,0,0,1
42047,2008,Elk County,Pennsylvania,32594,6.59,2936,19.97,528,43077,88900,24.8,98.25,0.15,0.56,0.13,0.37,0.02,0.51,0,26,23,0.78,0.89,0,0,1
42047,2009,Elk County,Pennsylvania,32594,6.59,2939,19.97,528,43077,88900,24.8,98.25,0.15,0.56,0.13,0.37,0.02,0.51,0,55,39,1.33,1.87,0,0,1
42047,2010,Elk County,Pennsylvania,31946,7.69,2943,21.49,562,44741,92300,26.1,98.12,0.27,0.57,0.1,0.3,0.02,0.59,0.04,50,30,1.02,1.7,0,0,1
42047,2011,Elk County,Pennsylvania,31370,7.7,2977,21.9,546,46671,90700,26,97.61,0.46,0.71,0.23,0.42,0,0.41,0.17,52,32,1.07,1.75,0,0,1
42047,2012,Elk County,Pennsylvania,31370,7.7,3011,21.9,546,46671,90700,26,97.61,0.46,0.71,0.23,0.42,0,0.41,0.17,51,32,1.06,1.69,0,0,1
42047,2013,Elk County,Pennsylvania,31370,7.7,3045,21.9,546,46671,90700,26,97.61,0.46,0.71,0.23,0.42,0,0.41,0.17,64,44,1.44,2.1,0,0,1
42047,2014,Elk County,Pennsylvania,31370,7.7,3079,21.9,546,46671,90700,26,97.61,0.46,0.71,0.23,0.42,0,0.41,0.17,69,50,1.62,2.24,0,0,1
42047,2015,Elk County,Pennsylvania,31370,7.7,3113,21.9,546,46671,90700,26,97.61,0.46,0.71,0.23,0.42,0,0.41,0.17,55,37,1.19,1.77,0,0,1
42047,2016,Elk County,Pennsylvania,31370,7.7,3147,21.9,546,46671,90700,26,97.61,0.46,0.71,0.23,0.42,0,0.41,0.17,35,27,0.86,1.11,0,0,1
42049,2000,Erie County,Pennsylvania,280843,11.99,32778,30.78,445,36627,85300,25,89.82,6.01,2.18,0.14,0.68,0.02,1.04,0.11,2466,1502,4.58,7.52,0,0,0
42049,2001,Erie County,Pennsylvania,280843,11.99,33157,30.78,445,36627,85300,25,89.82,6.01,2.18,0.14,0.68,0.02,1.04,0.11,2539,1589,4.79,7.66,0,0,0
42049,2002,Erie County,Pennsylvania,280843,11.99,33536,30.78,445,36627,85300,25,89.82,6.01,2.18,0.14,0.68,0.02,1.04,0.11,2439,1494,4.45,7.27,0,0,0
42049,2003,Erie County,Pennsylvania,280843,11.99,33915,30.78,445,36627,85300,25,89.82,6.01,2.18,0.14,0.68,0.02,1.04,0.11,2544,1529,4.51,7.5,0,0,0
42049,2004,Erie County,Pennsylvania,280843,11.99,34293,30.78,445,36627,85300,25,89.82,6.01,2.18,0.14,0.68,0.02,1.04,0.11,2421,1391,4.06,7.06,0,0,0
42049,2005,Erie County,Pennsylvania,279721,10.18,34672,30.29,599,43456,107300,29.6,88.57,6.07,2.81,0.12,0.78,0.03,1.45,0.16,2460,1287,3.71,7.1,0,0,0
42049,2006,Erie County,Pennsylvania,279721,10.18,35051,30.29,599,43456,107300,29.6,88.57,6.07,2.81,0.12,0.78,0.03,1.45,0.16,2443,1657,4.73,6.97,0,0,0
42049,2007,Erie County,Pennsylvania,279721,10.18,35430,30.29,599,43456,107300,29.6,88.57,6.07,2.81,0.12,0.78,0.03,1.45,0.16,1273,570,1.61,3.59,1,0,1
42049,2008,Erie County,Pennsylvania,279721,10.18,35808,30.29,599,43456,107300,29.6,88.57,6.07,2.81,0.12,0.78,0.03,1.45,0.16,1624,756,2.11,4.54,1,0,1
42049,2009,Erie County,Pennsylvania,279721,10.18,36187,30.29,599,43456,107300,29.6,88.57,6.07,2.81,0.12,0.78,0.03,1.45,0.16,2527,1125,3.11,6.98,0,0,1
42049,2010,Erie County,Pennsylvania,280566,11.23,36566,33.12,645,45249,115400,30.5,86.53,6.94,3.39,0.16,1.08,0.03,1.76,0.1,2632,1077,2.95,7.2,0,0,1
42049,2011,Erie County,Pennsylvania,279858,11.91,37038,34.26,689,45971,118200,30.3,85.47,6.69,3.78,0.21,1.42,0.03,2.3,0.1,2914,1134,3.06,7.87,0,0,1
42049,2012,Erie County,Pennsylvania,279858,11.91,37511,34.26,689,45971,118200,30.3,85.47,6.69,3.78,0.21,1.42,0.03,2.3,0.1,2958,1119,2.98,7.89,0,0,1
42049,2013,Erie County,Pennsylvania,279858,11.91,37983,34.26,689,45971,118200,30.3,85.47,6.69,3.78,0.21,1.42,0.03,2.3,0.1,3054,1243,3.27,8.04,0,0,1
42049,2014,Erie County,Pennsylvania,279858,11.91,38455,34.26,689,45971,118200,30.3,85.47,6.69,3.78,0.21,1.42,0.03,2.3,0.1,2934,1188,3.09,7.63,0,0,1
42049,2015,Erie County,Pennsylvania,279858,11.91,38928,34.26,689,45971,118200,30.3,85.47,6.69,3.78,0.21,1.42,0.03,2.3,0.1,2946,1226,3.15,7.57,0,0,1
42049,2016,Erie County,Pennsylvania,279858,11.91,39400,34.26,689,45971,118200,30.3,85.47,6.69,3.78,0.21,1.42,0.03,2.3,0.1,2072,867,2.2,5.26,1,0,1
42051,2000,Fayette County,Pennsylvania,148644,18,16090,26.84,367,27451,63900,25,95.04,3.49,0.38,0.11,0.21,0.01,0.69,0.08,403,248,1.54,2.5,0,0,0
42051,2001,Fayette County,Pennsylvania,148644,18,16056,26.84,367,27451,63900,25,95.04,3.49,0.38,0.11,0.21,0.01,0.69,0.08,418,282,1.76,2.6,0,0,0
42051,2002,Fayette County,Pennsylvania,148644,18,16022,26.84,367,27451,63900,25,95.04,3.49,0.38,0.11,0.21,0.01,0.69,0.08,421,304,1.9,2.63,0,0,0
42051,2003,Fayette County,Pennsylvania,148644,18,15988,26.84,367,27451,63900,25,95.04,3.49,0.38,0.11,0.21,0.01,0.69,0.08,451,326,2.04,2.82,0,0,0
42051,2004,Fayette County,Pennsylvania,148644,18,15954,26.84,367,27451,63900,25,95.04,3.49,0.38,0.11,0.21,0.01,0.69,0.08,470,324,2.03,2.95,0,0,0
42051,2005,Fayette County,Pennsylvania,143925,15.6,15920,28.21,503,34018,81600,28.2,94.11,3.62,0.5,0.11,0.31,0,1.21,0.13,489,304,1.91,3.07,0,0,0
42051,2006,Fayette County,Pennsylvania,143925,15.6,15886,28.21,503,34018,81600,28.2,94.11,3.62,0.5,0.11,0.31,0,1.21,0.13,429,329,2.07,2.7,0,0,0
42051,2007,Fayette County,Pennsylvania,143925,15.6,15852,28.21,503,34018,81600,28.2,94.11,3.62,0.5,0.11,0.31,0,1.21,0.13,382,282,1.78,2.41,1,0,1
42051,2008,Fayette County,Pennsylvania,143925,15.6,15818,28.21,503,34018,81600,28.2,94.11,3.62,0.5,0.11,0.31,0,1.21,0.13,421,232,1.47,2.66,0,0,1
